2385	112.894033000	0x0304	1	51
2387	112.895628000	0x0304	1	51
2389	112.957443000	0x0304	1	51
2391	112.959023000	0x0304	1	51
2393	113.022419000	0x0304	1	51
2395	113.023974000	0x0304	1	51
2397	113.086131000	0x0304	1	51
2399	113.087791000	0x0304	1	51
2401	113.150864000	0x0304	1	51
2403	113.152368000	0x0304	1	51
2405	113.213996000	0x0304	1	51
2407	113.215230000	0x0304	1	51
2409	113.278115000	0x0304	1	51
2411	113.279863000	0x0304	1	51
2413	113.342942000	0x0304	1	51
2415	113.344440000	0x0304	1	51
2421	113.406069000	0x0304	1	51
2423	113.407705000	0x0304	1	51
2429	113.470691000	0x0304	1	51
2431	113.472173000	0x0304	1	51
2435	113.534441000	0x0304	1	51
2439	113.598230000	0x0304	1	51
2441	113.664744000	0x0304	1	51
2451	113.726104000	0x0304	1	51
2453	113.789828000	0x0304	1	51
2459	113.854605000	0x0304	1	51
2461	113.917275000	0x0304	1	51
2463	113.918968000	0x0304	1	51
2469	113.983109000	0x0304	1	51
2471	114.045651000	0x0304	1	51
2477	114.109542000	0x0304	1	51
2479	114.174909000	0x0304	1	51
2481	114.176610000	0x0304	1	51
2487	114.237355000	0x0304	1	51
2489	114.238826000	0x0304	1	51
2499	114.301554000	0x0304	1	51
2501	114.303019000	0x0304	1	51
2503	114.365804000	0x0304	1	51
2505	114.367457000	0x0304	1	51
2507	114.431218000	0x0304	1	51
2509	114.432756000	0x0304	1	51
2519	114.494275000	0x0304	1	51
2521	114.495963000	0x0304	1	51
2523	114.559073000	0x0304	1	51
2525	114.560654000	0x0304	1	51
2531	114.621811000	0x0304	1	51
2533	114.623133000	0x0304	1	51
2539	114.686926000	0x0304	1	51
2541	114.688428000	0x0304	1	51
2543	114.749358000	0x0304	1	51
2545	114.750988000	0x0304	1	51
2555	114.813386000	0x0304	1	51
2557	114.814899000	0x0304	1	51
2559	114.877808000	0x0304	1	51
2561	114.879382000	0x0304	1	51
2565	114.942739000	0x0304	1	51
2567	114.944208000	0x0304	1	51
2571	115.006414000	0x0304	1	51
2577	115.070698000	0x0304	1	51
2579	115.133169000	0x0304	1	51
2589	115.197563000	0x0304	1	51
2591	115.262336000	0x0304	1	51
2601	115.326325000	0x0304	1	51
2603	115.390384000	0x0304	1	51
2609	115.454606000	0x0304	1	51
2619	115.519612000	0x0304	1	51
2621	115.521173000	0x0304	1	51
2627	115.582707000	0x0304	1	51
2629	115.584285000	0x0304	1	51
2631	115.646867000	0x0304	1	51
2633	115.648103000	0x0304	1	51
2641	115.710582000	0x0304	1	51
2643	115.712327000	0x0304	1	51
2645	115.775192000	0x0304	1	51
2647	115.776500000	0x0304	1	51
2653	115.838107000	0x0304	1	51
2655	115.839670000	0x0304	1	51
2657	115.902062000	0x0304	1	51
2659	115.903624000	0x0304	1	51
2661	115.966816000	0x0304	1	51
2663	115.968497000	0x0304	1	51
2669	116.031249000	0x0304	1	51
2671	116.032849000	0x0304	1	51
2673	116.094925000	0x0304	1	51
2675	116.096586000	0x0304	1	51
2681	116.158844000	0x0304	1	51
2683	116.160442000	0x0304	1	51
2689	116.223296000	0x0304	1	51
2691	116.224998000	0x0304	1	51
2693	116.287404000	0x0304	1	51
2695	116.289021000	0x0304	1	51
2701	116.351336000	0x0304	1	51
2703	116.352879000	0x0304	1	51
2705	116.414542000	0x0304	1	51
2707	116.416057000	0x0304	1	51
2709	116.477381000	0x0304	1	51
2711	116.479025000	0x0304	1	51
2713	116.543104000	0x0304	1	51
2715	116.605338000	0x0304	1	51
2717	116.670542000	0x0304	1	51
2719	116.733301000	0x0304	1	51
2725	116.798658000	0x0304	1	51
2727	116.862972000	0x0304	1	51
2737	116.926299000	0x0304	1	51
2739	116.927681000	0x0304	1	51
2741	116.989313000	0x0304	1	51
2743	116.990682000	0x0304	1	51
2749	117.053468000	0x0304	1	51
2751	117.054849000	0x0304	1	51
2757	117.117535000	0x0304	1	51
2759	117.119117000	0x0304	1	51
2765	117.182770000	0x0304	1	51
2767	117.184402000	0x0304	1	51
2769	117.246301000	0x0304	1	51
2771	117.247891000	0x0304	1	51
2773	117.311572000	0x0304	1	51
2775	117.313250000	0x0304	1	51
2781	117.374210000	0x0304	1	51
2783	117.375810000	0x0304	1	51
2789	117.439171000	0x0304	1	51
2791	117.440818000	0x0304	1	51
2797	117.502817000	0x0304	1	51
2799	117.504209000	0x0304	1	51
2801	117.566382000	0x0304	1	51
2803	117.567583000	0x0304	1	51
2809	117.630835000	0x0304	1	51
2811	117.632162000	0x0304	1	51
2817	117.694777000	0x0304	1	51
2819	117.696216000	0x0304	1	51
2825	117.758310000	0x0304	1	51
2827	117.759819000	0x0304	1	51
2829	117.823475000	0x0304	1	51
2831	117.824887000	0x0304	1	51
2833	117.886501000	0x0304	1	51
