496	33.377068000	0x80	6			1026
499	33.378336000	0x80	6			1026
501	33.379390000	0x80	6			1026
503	33.380268000	0x80	6			1026
505	33.381371000	0x80	6			1026
507	33.382485000	0x80	6			1026
509	33.383446000	0xa1				
511	33.384924000	0x80	6			1026
513	33.386150000	0x80	6			1026
515	33.387201000	0x80	6			1026
517	33.388351000	0x80	6			1026
519	33.389269000	0x80	6			1026
521	33.390354000	0x80	6			1026
523	33.391336000	0x80	6			1026
525	33.392884000	0x80	6			1026
527	33.393834000	0x80	6			1026
529	33.395614000	0x80	6			1026
531	33.396491000	0x80	6			1026
533	33.397582000	0x80	6			1026
535	33.399265000	0x80	6			1026
537	33.400310000	0x80	6			1026
539	33.401922000	0x80	6			1026
541	33.403104000	0x80	6			1026
543	33.404674000	0x80	6			1026
545	33.405920000	0x80	6			1026
547	33.406680000	0x80	6			1026
549	33.407806000	0x80	6			1026
551	33.408877000	0x21				
553	33.411020000	0x80	6			1026
555	33.412374000	0x80	6			1026
557	33.413434000	0x80	6			1026
559	33.414462000	0x80	6			1026
561	33.415703000	0x80	6			1026
563	33.416874000	0x80	6			1026
565	33.417880000	0x80	6			1026
567	33.419215000	0x80	6			1026
569	33.420576000	0x80	6			1026
571	33.421598000	0x80	6			1026
573	33.422621000	0x80	6			1026
575	33.423802000	0x80	6			1026
577	33.425268000	0x80	6			1026
579	33.426251000	0x80	6			1026
581	33.427914000	0x80	6			1026
583	33.429104000	0x80	6			1026
585	33.430794000	0x80	6			1026
587	33.431858000	0x80	6			1026
589	33.432953000	0x80	6			1026
591	33.433848000	0x80	6			1026
593	33.434805000	0xa1				
595	33.437306000	0x21				
597	33.438373000	0x21				
599	33.439859000	0xa1				
601	33.441040000	0x21				
603	33.442383000	0xa1				
605	33.443560000	0x21				
606	33.443575000	0x21				
608	33.444895000	0x21				
610	33.446124000	0xa1				
612	33.447551000	0xa1				
615	33.455207000	0x21				
617	33.456839000	0xa1				
619	33.464181000	0x21				
621	33.465693000	0xa1				
623	33.473408000	0x80	6			1026
625	33.474546000	0x80	6			1026
627	33.475691000	0x80	6			1026
629	33.476620000	0x80	6			1026
630	33.477336000	0x21				
632	33.477845000	0x80	6			1026
634	33.478962000	0xa1				
636	33.479927000	0x80	6			1026
639	33.482128000	0x80	6			1026
641	33.483520000	0x80	6			1026
643	33.484613000	0x80	6			1026
645	33.485599000	0x80	6			1026
647	33.486780000	0x80	6			1026
649	33.487950000	0x80	6			1026
651	33.489630000	0x80	6			1026
653	33.490688000	0x80	6			1026
655	33.492609000	0x80	6			1026
657	33.493670000	0x80	6			1026
659	33.495357000	0x80	6			1026
661	33.496601000	0x80	6			1026
663	33.497882000	0x80	6			1026
665	33.498980000	0x80	6			1026
667	33.499936000	0x21				
669	33.502571000	0x80	6			1026
671	33.503624000	0x80	6			1026
673	33.504852000	0x80	6			1026
675	33.505925000	0x80	6			1026
677	33.507130000	0x80	6			1026
679	33.508171000	0x80	6			1026
681	33.509211000	0x80	6			1026
683	33.509962000	0x80	6			1026
685	33.511134000	0x80	6			1026
687	33.512166000	0x80	6			1026
689	33.513309000	0x80	6			1026
691	33.514268000	0x80	6			1026
693	33.516166000	0x80	6			1026
695	33.517033000	0x80	6			1026
697	33.518516000	0x80	6			1026
699	33.520039000	0x80	6			1026
701	33.521607000	0x80	6			1026
703	33.522813000	0x80	6			1026
705	33.523950000	0x80	6			1026
707	33.525014000	0x80	6			1026
709	33.526130000	0x21				
711	33.529906000	0x80	6			1026
713	33.530742000	0x80	6			1026
715	33.531948000	0x80	6			1026
717	33.533175000	0x80	6			1026
719	33.533911000	0x80	6			1026
721	33.534916000	0x80	6			1026
723	33.536050000	0x80	6			1026
725	33.537287000	0x80	6			1026
727	33.538542000	0x80	6			1026
729	33.539234000	0x80	6			1026
731	33.540403000	0x80	6			1026
733	33.541831000	0x80	6			1026
735	33.543344000	0x80	6			1026
737	33.545245000	0x80	6			1026
739	33.547017000	0x80	6			1026
741	33.548052000	0x80	6			1026
743	33.549385000	0x80	6			1026
745	33.551094000	0x80	6			1026
747	33.552620000	0x80	6			1026
749	33.553886000	0x80	6			1026
751	33.563056000	0x21				
753	33.566733000	0x80	6			1026
755	33.567902000	0x80	6			1026
757	33.568806000	0x21				
758	33.569049000	0x80	6			1026
760	33.570539000	0xa1				
762	33.571579000	0x80	6			1026
764	33.572595000	0x21				
766	33.573690000	0x80	6			1026
768	33.574976000	0xa1				
770	33.575878000	0x80	6			1026
772	33.577058000	0x21				
774	33.578025000	0x80	6			1026
776	33.579059000	0xa1				
778	33.580185000	0x80	6			1026
780	33.581104000	0x21				
782	33.582653000	0x80	6			1026
784	33.583559000	0xa1				
786	33.584407000	0x80	6			1026
789	33.586745000	0x80	6			1026
791	33.587949000	0x80	6			1026
792	33.588140000	0x21				
794	33.589530000	0x80	6			1026
796	33.590321000	0xa1				
798	33.591367000	0x80	6			1026
801	33.594138000	0x80	6			1026
803	33.595176000	0x80	6			1026
805	33.596878000	0x80	6			1026
807	33.597983000	0x80	6			1026
809	33.599134000	0x80	6			1026
810	33.599368000	0x21				
812	33.600233000	0x80	6			1026
814	33.601531000	0xa1				
817	33.603506000	0x21				
819	33.606536000	0x80	6			1026
821	33.607556000	0x80	6			1026
823	33.608695000	0x80	6			1026
825	33.609589000	0x80	6			1026
827	33.610758000	0x80	6			1026
829	33.611762000	0x80	6			1026
831	33.612971000	0x80	6			1026
833	33.614119000	0x80	6			1026
835	33.615537000	0x80	6			1026
837	33.616613000	0x80	6			1026
839	33.619843000	0x80	6			1026
841	33.620770000	0x80	6			1026
843	33.622271000	0x80	6			1026
845	33.623702000	0x80	6			1026
847	33.624949000	0x21				
848	33.625727000	0x80	6			1026
850	33.626296000	0x21				
852	33.627272000	0x80	6			1026
854	33.628925000	0x21				
858	33.630478000	0x80	6			1026
861	33.632451000	0x80	6			1026
863	33.633259000	0x80	6			1026
867	33.634013000	0x80	6			1026
869	33.634753000	0x21				
871	33.636005000	0x21				
875	33.637348000	0xa1				
877	33.661395000	0x21				
879	33.663012000	0x21				
881	33.664452000	0x21				
885	33.666220000	0x21				
891	33.804845000	0x21				
893	33.806234000	0xa1				
895	33.807367000	0x21				
897	33.808313000	0xa1				
901	33.809303000	0x21				
903	33.811090000	0xa1				
905	33.812324000	0x21				
907	33.813466000	0xa1				
909	33.817138000	0x21				
911	33.818712000	0xa1				
913	33.825206000	0x21				
915	33.826544000	0xa1				
917	33.857520000	0x21				
919	33.858896000	0xa1				
921	33.882760000	0x21				
923	33.884189000	0x21				
927	33.885901000	0x21				
941	34.170321000	0x21				
943	34.172108000	0x21				
947	34.173514000	0x21				
993	36.747554000	0x21				
995	36.749126000	0x21				
999	36.750718000	0x21				
1001	36.752139000	0xa1				
1003	36.752932000	0x21				
1007	36.754214000	0x21				
1016	36.755309000	0xa1				
1027	36.760221000	0x21				
1032	36.761456000	0x21				
1038	36.763326000	0x21				
1041	36.764368000	0xa1				
1045	36.765222000	0x21				
1049	36.766476000	0x21				
1053	36.768027000	0xa1				
1067	36.774354000	0x21				
1069	36.775870000	0x21				
1073	36.776877000	0x21				
1077	36.777967000	0xa1				
1079	36.778802000	0x21				
1081	36.780388000	0x21				
1083	36.781917000	0xa1				
1091	42.566310000	0x21				
1093	42.567979000	0xa1				
1097	50.736757000	0x21				
1098	50.736767000	0x21				
1102	50.737143000	0x21				
1655	80.777577000	0x21				
1656	80.777629000	0x21				
1661	80.778678000	0x21				
1727	92.447772000	0x21				
1728	92.447826000	0x21				
1732	92.448791000	0x21				
1733	92.448799000	0x21				
1736	92.450416000	0x21				
1739	92.452685000	0x21				
1747	92.542336000	0x21				
1749	94.292872000	0x21				
1751	94.295000000	0x21				
1753	94.296753000	0x21				
1761	94.335589000	0x21				
1763	94.398038000	0x21				
1765	94.476393000	0x21				
1767	94.537305000	0x21				
1769	94.600154000	0x21				
1771	94.661039000	0x21				
1773	94.723902000	0x21				
1775	94.786032000	0x21				
1777	94.847763000	0x21				
1779	94.910329000	0x21				
1781	94.989041000	0x21				
1783	95.051988000	0x21				
1785	95.114343000	0x21				
1787	95.177049000	0x21				
1789	95.238386000	0x21				
1791	95.300702000	0x21				
1793	95.362291000	0x21				
1795	95.423965000	0x21				
1797	95.500801000	0x21				
1799	95.562796000	0x21				
1801	95.685239000	0x21				
1803	95.749874000	0x21				
1805	95.810682000	0x21				
1807	95.873472000	0x21				
1809	95.933896000	0x21				
1811	96.012032000	0x21				
1813	96.072846000	0x21				
1815	96.135599000	0x21				
1817	96.168807000	0x21				
1819	96.170291000	0x21				
1821	96.172234000	0x21				
1829	96.197769000	0x21				
1831	96.210031000	0x21				
1833	96.274983000	0x21				
1835	96.338887000	0x21				
1837	96.400381000	0x21				
1839	96.477463000	0x21				
1841	96.539459000	0x21				
1843	96.601322000	0x21				
1845	96.664316000	0x21				
1847	96.725626000	0x21				
1849	96.785766000	0x21				
1851	96.863247000	0x21				
1853	96.924829000	0x21				
1855	96.987181000	0x21				
1857	97.047154000	0x21				
1859	97.109147000	0x21				
1861	97.170848000	0x21				
1863	97.246898000	0x21				
1865	97.307536000	0x21				
1867	97.370340000	0x21				
1869	97.430841000	0x21				
1871	97.492138000	0x21				
1873	97.553834000	0x21				
1875	97.618470000	0x21				
1877	97.620042000	0x21				
1881	97.622027000	0x21				
1887	97.631286000	0x21				
1889	97.656673000	0x21				
1891	97.675144000	0x21				
1893	97.740377000	0x21				
1895	97.802103000	0x21				
1897	97.862853000	0x21				
1899	97.923310000	0x21				
1901	97.985336000	0x21				
1903	98.046743000	0x21				
1905	98.125845000	0x21				
1907	98.186928000	0x21				
1909	98.249591000	0x21				
1911	98.311381000	0x21				
1913	98.372925000	0x21				
1915	98.433764000	0x21				
1917	98.498016000	0x21				
1919	98.561094000	0x21				
1921	98.622575000	0x21				
1923	98.685010000	0x21				
1925	98.762166000	0x21				
1927	98.823721000	0x21				
1929	98.886517000	0x21				
1931	98.947389000	0x21				
1933	99.009206000	0x21				
1935	99.072694000	0x21				
1937	99.135552000	0x21				
1939	99.199227000	0x21				
1941	99.262078000	0x21				
1943	99.338207000	0x21				
1945	99.400704000	0x21				
1947	99.418763000	0x21				
1949	99.420464000	0x21				
1953	99.422421000	0x21				
1959	99.463356000	0x21				
1961	99.477061000	0x21				
1963	99.478628000	0x21				
1965	99.540422000	0x21				
1967	99.541936000	0x21				
1969	99.602016000	0x21				
1971	99.603671000	0x21				
1973	99.664936000	0x21				
1975	99.666634000	0x21				
1977	99.740575000	0x21				
1979	99.742291000	0x21				
1981	99.801527000	0x21				
1983	99.802886000	0x21				
1985	99.864035000	0x21				
1987	99.865625000	0x21				
1989	99.928091000	0x21				
1991	99.929436000	0x21				
1993	99.992083000	0x21				
1995	99.993722000	0x21				
1997	100.051386000	0x21				
1999	100.052897000	0x21				
2001	100.112385000	0x21				
2003	100.113895000	0x21				
2005	100.174593000	0x21				
2007	100.176183000	0x21				
2009	100.250723000	0x21				
2011	100.252117000	0x21				
2013	100.313595000	0x21				
2015	100.315176000	0x21				
2017	100.374874000	0x21				
2019	100.375990000	0x21				
2021	100.436726000	0x21				
2023	100.438170000	0x21				
2025	100.500889000	0x21				
2027	100.502452000	0x21				
2029	100.564070000	0x21				
2031	100.565707000	0x21				
2033	100.627365000	0x21				
2035	100.628893000	0x21				
2037	100.689544000	0x21				
